RUN run_20251211_184218 result=death duration=248.27 level=10 xp=396 damageTaken=130
KILLS bat=162,bat_elite=4,plant=99,skeleton=143,skeleton_elite=3
PICKUPS bomb=1,chest_reward=5,chicken=1,magnet=4
LEVEL_TIMES 2@45.83,3@56.67,4@67.29,5@81.35,6@101.07,7@101.77,8@121.91,9@230.09,10@232.13
EVENT t=0.00 run_start runId=run_20251211_184218
EVENT t=96.44 kill elite=false,kind=plant
EVENT t=97.55 kill elite=false,kind=skeleton
EVENT t=97.88 kill elite=false,kind=bat
EVENT t=98.66 kill elite=false,kind=bat
EVENT t=98.89 kill elite=false,kind=plant
EVENT t=98.89 kill elite=false,kind=skeleton
EVENT t=99.15 player_hit dmg=10,hp=40
EVENT t=99.61 kill elite=false,kind=plant
EVENT t=99.84 kill elite=false,kind=bat
EVENT t=100.47 kill elite=false,kind=bat
EVENT t=100.53 pickup kind=magnet
EVENT t=101.07 level_up level=6
EVENT t=101.07 upgrade key=fire_wand,level=3,type=weapon
EVENT t=101.33 kill elite=false,kind=plant
EVENT t=101.77 level_up level=7
EVENT t=101.77 upgrade key=garlic,level=1,type=weapon
EVENT t=101.94 kill elite=false,kind=plant
EVENT t=102.09 kill elite=false,kind=bat
EVENT t=102.41 kill elite=false,kind=skeleton
EVENT t=102.76 kill elite=false,kind=skeleton
EVENT t=102.84 kill elite=false,kind=skeleton
EVENT t=103.01 kill elite=false,kind=skeleton
EVENT t=103.09 kill elite=false,kind=skeleton
EVENT t=103.24 player_hit dmg=10,hp=30
EVENT t=103.59 kill elite=false,kind=skeleton
EVENT t=104.04 kill elite=false,kind=bat
EVENT t=104.14 kill elite=false,kind=bat
EVENT t=105.14 kill elite=false,kind=skeleton
EVENT t=105.24 kill elite=false,kind=bat
EVENT t=105.77 kill elite=false,kind=plant
EVENT t=106.96 kill elite=false,kind=plant
EVENT t=107.67 kill elite=false,kind=skeleton
EVENT t=108.30 kill elite=false,kind=bat
EVENT t=108.93 kill elite=false,kind=plant
EVENT t=109.72 kill elite=false,kind=bat
EVENT t=110.50 kill elite=false,kind=skeleton
EVENT t=110.73 kill elite=false,kind=bat
EVENT t=110.98 pickup kind=chicken
EVENT t=111.27 kill elite=false,kind=plant
EVENT t=111.44 kill elite=false,kind=bat
EVENT t=112.21 kill elite=false,kind=bat
EVENT t=112.84 kill elite=false,kind=bat
EVENT t=113.07 kill elite=false,kind=skeleton
EVENT t=113.10 pickup kind=bomb
EVENT t=113.11 kill elite=false,kind=bat
EVENT t=113.89 kill elite=false,kind=bat
EVENT t=114.31 kill elite=false,kind=bat
EVENT t=114.96 kill elite=false,kind=bat
EVENT t=116.43 kill elite=false,kind=plant
EVENT t=117.05 kill elite=false,kind=bat
EVENT t=118.12 kill elite=false,kind=plant
EVENT t=119.44 kill elite=false,kind=plant
EVENT t=120.05 kill elite=false,kind=skeleton
EVENT t=120.29 pickup kind=magnet
EVENT t=121.01 kill elite=false,kind=plant
EVENT t=121.48 kill elite=false,kind=bat
EVENT t=121.91 level_up level=8
EVENT t=121.91 upgrade key=oil_bottle,level=1,type=weapon
EVENT t=122.04 kill elite=false,kind=bat
EVENT t=122.62 kill elite=false,kind=bat
EVENT t=123.26 kill elite=true,kind=bat
EVENT t=123.98 kill elite=false,kind=skeleton
EVENT t=124.13 player_hit dmg=10,hp=50
EVENT t=125.10 kill elite=false,kind=bat
EVENT t=125.53 pickup kind=chest_reward
EVENT t=125.53 upgrade key=heavy_hammer,level=2,type=weapon
EVENT t=125.73 kill elite=false,kind=bat
EVENT t=126.64 kill elite=false,kind=skeleton
EVENT t=127.66 kill elite=false,kind=skeleton
EVENT t=128.14 kill elite=false,kind=plant
EVENT t=128.63 player_hit dmg=10,hp=40
EVENT t=128.78 kill elite=false,kind=plant
EVENT t=129.53 kill elite=false,kind=plant
EVENT t=129.85 kill elite=false,kind=skeleton
EVENT t=130.27 kill elite=false,kind=bat
EVENT t=130.58 kill elite=false,kind=bat
EVENT t=130.58 kill elite=false,kind=plant
EVENT t=130.82 kill elite=false,kind=bat
EVENT t=131.35 kill elite=false,kind=bat
EVENT t=131.73 kill elite=false,kind=plant
EVENT t=131.78 kill elite=false,kind=bat
EVENT t=132.19 kill elite=false,kind=bat
EVENT t=132.47 kill elite=false,kind=plant
EVENT t=132.78 kill elite=false,kind=skeleton
EVENT t=133.05 kill elite=false,kind=bat
EVENT t=133.87 kill elite=false,kind=skeleton
EVENT t=134.21 kill elite=false,kind=bat
EVENT t=134.85 kill elite=false,kind=skeleton
EVENT t=135.91 kill elite=false,kind=plant
EVENT t=136.89 kill elite=false,kind=plant
EVENT t=137.91 kill elite=false,kind=bat
EVENT t=138.47 kill elite=false,kind=plant
EVENT t=138.69 kill elite=false,kind=bat
EVENT t=140.34 kill elite=true,kind=skeleton
EVENT t=141.14 kill elite=false,kind=bat
EVENT t=141.41 kill elite=false,kind=bat
EVENT t=142.03 kill elite=true,kind=bat
EVENT t=143.17 kill elite=false,kind=plant
EVENT t=143.64 pickup kind=chest_reward
EVENT t=143.64 upgrade key=spinach,level=1,type=passive
EVENT t=143.76 kill elite=false,kind=skeleton
EVENT t=144.04 kill elite=false,kind=bat
EVENT t=144.13 kill elite=false,kind=bat
EVENT t=144.20 kill elite=false,kind=bat
EVENT t=144.80 kill elite=true,kind=bat
EVENT t=145.15 kill elite=false,kind=bat
EVENT t=145.31 kill elite=false,kind=skeleton
EVENT t=145.85 kill elite=false,kind=bat
EVENT t=146.15 kill elite=false,kind=plant
EVENT t=146.37 kill elite=false,kind=bat
EVENT t=146.53 player_hit dmg=10,hp=30
EVENT t=146.75 kill elite=false,kind=bat
EVENT t=147.83 kill elite=false,kind=plant
EVENT t=148.15 kill elite=false,kind=bat
EVENT t=148.44 kill elite=false,kind=bat
EVENT t=148.92 kill elite=false,kind=bat
EVENT t=149.28 kill elite=false,kind=skeleton
EVENT t=149.62 kill elite=false,kind=bat
EVENT t=150.51 kill elite=false,kind=plant
EVENT t=150.51 kill elite=false,kind=bat
EVENT t=150.84 kill elite=false,kind=plant
EVENT t=150.91 kill elite=false,kind=bat
EVENT t=151.50 kill elite=false,kind=plant
EVENT t=151.75 kill elite=false,kind=plant
EVENT t=152.54 kill elite=false,kind=skeleton
EVENT t=153.00 kill elite=false,kind=skeleton
EVENT t=153.54 kill elite=false,kind=bat
EVENT t=153.56 kill elite=false,kind=plant
EVENT t=154.19 kill elite=false,kind=plant
EVENT t=154.94 kill elite=false,kind=plant
EVENT t=155.39 kill elite=false,kind=plant
EVENT t=155.93 kill elite=false,kind=skeleton
EVENT t=156.70 kill elite=false,kind=bat
EVENT t=156.71 kill elite=false,kind=plant
EVENT t=157.83 kill elite=false,kind=plant
EVENT t=158.46 kill elite=false,kind=plant
EVENT t=159.04 kill elite=false,kind=plant
EVENT t=159.35 kill elite=false,kind=skeleton
EVENT t=160.28 kill elite=false,kind=plant
EVENT t=160.32 kill elite=false,kind=bat
EVENT t=160.58 kill elite=false,kind=bat
EVENT t=161.32 kill elite=false,kind=bat
EVENT t=162.34 kill elite=false,kind=plant
EVENT t=163.30 kill elite=false,kind=plant
EVENT t=163.95 kill elite=false,kind=plant
EVENT t=164.30 kill elite=false,kind=skeleton
EVENT t=166.70 kill elite=false,kind=plant
EVENT t=167.45 kill elite=false,kind=bat
EVENT t=167.90 kill elite=false,kind=bat
EVENT t=168.80 kill elite=false,kind=bat
EVENT t=169.47 kill elite=false,kind=plant
EVENT t=169.63 kill elite=false,kind=bat
EVENT t=170.09 kill elite=false,kind=bat
EVENT t=170.13 kill elite=false,kind=plant
EVENT t=170.37 kill elite=false,kind=bat
EVENT t=171.06 kill elite=false,kind=bat
EVENT t=171.49 kill elite=false,kind=bat
EVENT t=172.66 kill elite=false,kind=bat
EVENT t=172.94 kill elite=false,kind=bat
EVENT t=173.20 kill elite=false,kind=bat
EVENT t=173.28 player_hit dmg=10,hp=20
EVENT t=174.07 kill elite=false,kind=plant
EVENT t=174.24 kill elite=false,kind=bat
EVENT t=174.47 kill elite=false,kind=skeleton
EVENT t=175.80 kill elite=false,kind=plant
EVENT t=176.21 kill elite=false,kind=bat
EVENT t=176.51 kill elite=false,kind=bat
EVENT t=177.77 kill elite=false,kind=plant
EVENT t=178.54 kill elite=false,kind=plant
EVENT t=178.62 kill elite=false,kind=bat
EVENT t=179.48 kill elite=false,kind=plant
EVENT t=179.98 kill elite=false,kind=bat
EVENT t=180.44 kill elite=false,kind=bat
EVENT t=181.27 kill elite=false,kind=skeleton
EVENT t=181.94 kill elite=false,kind=skeleton
EVENT t=182.47 kill elite=false,kind=skeleton
EVENT t=182.65 kill elite=false,kind=plant
EVENT t=182.98 kill elite=false,kind=skeleton
EVENT t=183.61 kill elite=false,kind=plant
EVENT t=185.13 kill elite=false,kind=skeleton
EVENT t=185.46 kill elite=false,kind=plant
EVENT t=186.25 kill elite=false,kind=skeleton
EVENT t=186.26 kill elite=false,kind=bat
EVENT t=186.72 kill elite=false,kind=plant
EVENT t=187.14 kill elite=false,kind=bat
EVENT t=187.49 kill elite=false,kind=bat
EVENT t=188.63 kill elite=false,kind=plant
EVENT t=188.73 kill elite=false,kind=skeleton
EVENT t=189.36 kill elite=false,kind=plant
EVENT t=190.00 kill elite=false,kind=bat
EVENT t=190.53 kill elite=false,kind=bat
EVENT t=190.91 kill elite=false,kind=skeleton
EVENT t=192.42 kill elite=false,kind=plant
EVENT t=193.27 kill elite=false,kind=plant
EVENT t=193.68 kill elite=false,kind=bat
EVENT t=194.52 kill elite=false,kind=plant
EVENT t=194.77 kill elite=false,kind=bat
EVENT t=194.89 kill elite=false,kind=bat
EVENT t=195.29 kill elite=false,kind=bat
EVENT t=195.51 kill elite=false,kind=bat
EVENT t=196.59 kill elite=false,kind=plant
EVENT t=197.22 kill elite=false,kind=plant
EVENT t=197.34 kill elite=false,kind=bat
EVENT t=197.81 kill elite=false,kind=bat
EVENT t=197.90 kill elite=false,kind=bat
EVENT t=198.11 kill elite=false,kind=bat
EVENT t=198.88 kill elite=false,kind=bat
EVENT t=199.15 kill elite=false,kind=bat
EVENT t=200.06 kill elite=false,kind=plant
EVENT t=200.27 kill elite=false,kind=bat
EVENT t=201.13 kill elite=false,kind=plant
EVENT t=201.78 kill elite=false,kind=plant
EVENT t=203.22 kill elite=false,kind=plant
EVENT t=203.68 kill elite=false,kind=skeleton
EVENT t=204.25 kill elite=false,kind=bat
EVENT t=204.40 kill elite=false,kind=bat
EVENT t=204.65 kill elite=false,kind=plant
EVENT t=205.47 kill elite=false,kind=skeleton
EVENT t=206.44 player_hit dmg=10,hp=10
EVENT t=207.11 kill elite=false,kind=plant
EVENT t=207.65 kill elite=false,kind=bat
EVENT t=207.94 kill elite=false,kind=bat
EVENT t=208.71 kill elite=false,kind=bat
EVENT t=209.07 kill elite=false,kind=plant
EVENT t=209.95 kill elite=false,kind=bat
EVENT t=210.27 kill elite=false,kind=bat
EVENT t=210.67 kill elite=false,kind=plant
EVENT t=210.94 kill elite=false,kind=bat
EVENT t=211.22 kill elite=false,kind=bat
EVENT t=211.52 kill elite=false,kind=bat
EVENT t=212.25 kill elite=false,kind=plant
EVENT t=212.52 kill elite=false,kind=bat
EVENT t=213.66 kill elite=false,kind=plant
EVENT t=214.34 kill elite=false,kind=plant
EVENT t=215.50 kill elite=false,kind=plant
EVENT t=215.80 kill elite=false,kind=bat
EVENT t=216.18 kill elite=false,kind=plant
EVENT t=216.42 kill elite=false,kind=bat
EVENT t=217.93 kill elite=false,kind=plant
EVENT t=218.58 kill elite=false,kind=bat
EVENT t=218.95 kill elite=false,kind=skeleton
EVENT t=220.17 kill elite=false,kind=plant
EVENT t=220.77 kill elite=false,kind=plant
EVENT t=221.48 kill elite=false,kind=skeleton
EVENT t=222.52 kill elite=false,kind=bat
EVENT t=222.75 kill elite=false,kind=bat
EVENT t=223.92 kill elite=false,kind=plant
EVENT t=224.84 kill elite=false,kind=plant
EVENT t=225.34 kill elite=false,kind=bat
EVENT t=227.43 kill elite=false,kind=plant
EVENT t=228.52 kill elite=false,kind=plant
EVENT t=229.68 pickup kind=magnet
EVENT t=229.92 kill elite=false,kind=plant
EVENT t=230.09 level_up level=9
EVENT t=230.09 upgrade key=static_orb,level=2,type=weapon
EVENT t=230.93 kill elite=false,kind=plant
EVENT t=232.13 level_up level=10
EVENT t=232.13 upgrade key=static_orb,level=3,type=weapon
EVENT t=232.64 kill elite=false,kind=bat
EVENT t=232.67 kill elite=false,kind=plant
EVENT t=234.27 kill elite=false,kind=plant
EVENT t=234.64 kill elite=false,kind=bat
EVENT t=235.37 kill elite=false,kind=bat
EVENT t=236.00 kill elite=false,kind=plant
EVENT t=236.20 kill elite=false,kind=plant
EVENT t=237.30 kill elite=false,kind=plant
EVENT t=237.90 kill elite=false,kind=plant
EVENT t=239.58 kill elite=false,kind=plant
EVENT t=240.16 kill elite=false,kind=plant
EVENT t=240.56 kill elite=false,kind=bat
EVENT t=240.76 pickup kind=chest_reward
EVENT t=240.76 upgrade key=axe,level=1,type=weapon
EVENT t=241.37 kill elite=false,kind=bat
EVENT t=241.44 kill elite=false,kind=bat
EVENT t=241.74 kill elite=false,kind=bat
EVENT t=241.79 kill elite=false,kind=bat
EVENT t=242.05 pickup kind=magnet
EVENT t=242.27 kill elite=false,kind=plant
EVENT t=243.44 kill elite=false,kind=plant
EVENT t=244.20 kill elite=false,kind=plant
EVENT t=246.26 kill elite=false,kind=skeleton
EVENT t=246.86 kill elite=false,kind=plant
EVENT t=248.27 player_hit dmg=10,hp=0
EVENT t=248.27 run_end reason=death
