RUN run_20251211_181554 result=death duration=344.14 level=9 xp=338 damageTaken=160
KILLS bat=280,bat_elite=1,plant=112,skeleton=145,skeleton_elite=2
PICKUPS chest_reward=3,chicken=2
LEVEL_TIMES 2@29.07,3@38.78,4@51.68,5@58.96,6@67.18,7@88.51,8@124.65,9@242.69
EVENT t=0.00 run_start runId=run_20251211_181554
EVENT t=38.97 kill elite=false,kind=bat
EVENT t=39.59 kill elite=false,kind=skeleton
EVENT t=39.90 kill elite=false,kind=skeleton
EVENT t=40.26 kill elite=false,kind=skeleton
EVENT t=40.81 kill elite=false,kind=skeleton
EVENT t=41.13 kill elite=false,kind=skeleton
EVENT t=41.59 kill elite=false,kind=skeleton
EVENT t=41.90 kill elite=false,kind=bat
EVENT t=42.42 kill elite=false,kind=bat
EVENT t=42.93 kill elite=false,kind=skeleton
EVENT t=43.20 kill elite=false,kind=bat
EVENT t=43.38 kill elite=false,kind=skeleton
EVENT t=44.03 kill elite=false,kind=skeleton
EVENT t=44.59 kill elite=false,kind=bat
EVENT t=44.79 kill elite=false,kind=bat
EVENT t=45.13 kill elite=false,kind=bat
EVENT t=45.84 kill elite=false,kind=bat
EVENT t=45.88 kill elite=false,kind=skeleton
EVENT t=46.40 kill elite=false,kind=skeleton
EVENT t=47.04 kill elite=false,kind=skeleton
EVENT t=47.70 kill elite=false,kind=bat
EVENT t=48.21 kill elite=false,kind=skeleton
EVENT t=48.95 kill elite=false,kind=skeleton
EVENT t=49.50 kill elite=false,kind=bat
EVENT t=49.83 kill elite=false,kind=bat
EVENT t=50.15 kill elite=false,kind=bat
EVENT t=50.67 kill elite=false,kind=bat
EVENT t=50.93 kill elite=false,kind=bat
EVENT t=51.29 kill elite=false,kind=bat
EVENT t=51.49 kill elite=false,kind=bat
EVENT t=51.68 level_up level=4
EVENT t=51.68 upgrade key=oil_bottle,level=1,type=weapon
EVENT t=51.82 kill elite=false,kind=skeleton
EVENT t=52.34 kill elite=false,kind=skeleton
EVENT t=52.89 kill elite=false,kind=skeleton
EVENT t=53.18 kill elite=false,kind=skeleton
EVENT t=53.49 player_hit dmg=10,hp=80
EVENT t=53.78 kill elite=false,kind=skeleton
EVENT t=54.20 kill elite=false,kind=skeleton
EVENT t=54.50 kill elite=false,kind=bat
EVENT t=54.86 kill elite=false,kind=bat
EVENT t=55.15 kill elite=false,kind=bat
EVENT t=55.42 kill elite=false,kind=skeleton
EVENT t=55.52 kill elite=false,kind=bat
EVENT t=56.02 kill elite=false,kind=skeleton
EVENT t=56.43 kill elite=false,kind=bat
EVENT t=56.77 kill elite=false,kind=bat
EVENT t=57.43 kill elite=false,kind=bat
EVENT t=57.70 kill elite=false,kind=skeleton
EVENT t=57.87 kill elite=false,kind=bat
EVENT t=58.41 kill elite=false,kind=skeleton
EVENT t=58.88 kill elite=false,kind=skeleton
EVENT t=58.96 level_up level=5
EVENT t=58.96 upgrade key=dagger,level=2,type=weapon
EVENT t=59.17 kill elite=false,kind=bat
EVENT t=59.61 kill elite=false,kind=skeleton
EVENT t=59.95 kill elite=false,kind=skeleton
EVENT t=60.28 kill elite=false,kind=skeleton
EVENT t=60.39 kill elite=false,kind=skeleton
EVENT t=60.40 kill elite=false,kind=skeleton
EVENT t=60.43 kill elite=false,kind=skeleton
EVENT t=60.54 kill elite=false,kind=bat
EVENT t=60.80 kill elite=false,kind=skeleton
EVENT t=61.02 kill elite=false,kind=skeleton
EVENT t=61.29 kill elite=false,kind=bat
EVENT t=61.52 kill elite=false,kind=bat
EVENT t=61.79 kill elite=false,kind=bat
EVENT t=62.49 kill elite=false,kind=skeleton
EVENT t=62.82 kill elite=false,kind=skeleton
EVENT t=63.13 kill elite=false,kind=skeleton
EVENT t=63.46 kill elite=false,kind=skeleton
EVENT t=63.47 kill elite=false,kind=skeleton
EVENT t=63.88 kill elite=false,kind=skeleton
EVENT t=64.01 kill elite=false,kind=skeleton
EVENT t=64.13 kill elite=false,kind=bat
EVENT t=64.54 kill elite=false,kind=bat
EVENT t=64.93 kill elite=false,kind=skeleton
EVENT t=65.11 kill elite=false,kind=bat
EVENT t=66.34 kill elite=false,kind=skeleton
EVENT t=66.53 kill elite=false,kind=skeleton
EVENT t=66.87 kill elite=false,kind=skeleton
EVENT t=67.18 level_up level=6
EVENT t=67.18 upgrade key=ice_ring,level=1,type=weapon
EVENT t=67.22 kill elite=false,kind=bat
EVENT t=67.45 kill elite=false,kind=skeleton
EVENT t=67.68 kill elite=false,kind=bat
EVENT t=68.15 kill elite=false,kind=skeleton
EVENT t=68.67 kill elite=false,kind=skeleton
EVENT t=69.02 kill elite=false,kind=skeleton
EVENT t=69.43 kill elite=false,kind=skeleton
EVENT t=69.70 kill elite=false,kind=bat
EVENT t=69.70 kill elite=false,kind=skeleton
EVENT t=69.89 kill elite=false,kind=skeleton
EVENT t=70.19 kill elite=false,kind=bat
EVENT t=70.65 kill elite=false,kind=skeleton
EVENT t=70.80 player_hit dmg=10,hp=70
EVENT t=70.90 kill elite=false,kind=skeleton
EVENT t=70.96 kill elite=false,kind=bat
EVENT t=71.15 kill elite=false,kind=bat
EVENT t=71.41 kill elite=false,kind=bat
EVENT t=71.99 kill elite=false,kind=skeleton
EVENT t=72.18 kill elite=false,kind=skeleton
EVENT t=72.38 kill elite=false,kind=skeleton
EVENT t=72.56 kill elite=false,kind=skeleton
EVENT t=72.75 kill elite=false,kind=bat
EVENT t=73.04 kill elite=false,kind=bat
EVENT t=73.57 kill elite=false,kind=skeleton
EVENT t=73.84 kill elite=false,kind=skeleton
EVENT t=74.48 kill elite=false,kind=bat
EVENT t=74.68 kill elite=true,kind=skeleton
EVENT t=74.70 kill elite=false,kind=skeleton
EVENT t=74.91 kill elite=false,kind=skeleton
EVENT t=75.11 kill elite=false,kind=skeleton
EVENT t=75.28 kill elite=false,kind=skeleton
EVENT t=75.37 kill elite=false,kind=skeleton
EVENT t=75.77 kill elite=false,kind=bat
EVENT t=76.74 kill elite=false,kind=bat
EVENT t=76.88 kill elite=false,kind=skeleton
EVENT t=77.27 kill elite=false,kind=skeleton
EVENT t=77.85 kill elite=false,kind=bat
EVENT t=78.17 kill elite=false,kind=plant
EVENT t=78.23 kill elite=false,kind=bat
EVENT t=78.99 kill elite=false,kind=skeleton
EVENT t=79.62 kill elite=false,kind=bat
EVENT t=79.96 kill elite=false,kind=bat
EVENT t=80.29 kill elite=false,kind=skeleton
EVENT t=81.08 kill elite=true,kind=skeleton
EVENT t=82.68 kill elite=false,kind=skeleton
EVENT t=82.93 kill elite=false,kind=plant
EVENT t=83.11 kill elite=false,kind=bat
EVENT t=83.57 kill elite=false,kind=plant
EVENT t=84.02 kill elite=false,kind=bat
EVENT t=84.59 kill elite=false,kind=bat
EVENT t=84.92 kill elite=false,kind=skeleton
EVENT t=85.28 kill elite=false,kind=bat
EVENT t=85.43 kill elite=false,kind=bat
EVENT t=86.05 kill elite=false,kind=skeleton
EVENT t=86.66 kill elite=false,kind=skeleton
EVENT t=86.73 kill elite=false,kind=bat
EVENT t=86.84 kill elite=false,kind=skeleton
EVENT t=87.27 kill elite=false,kind=skeleton
EVENT t=87.62 player_hit dmg=10,hp=60
EVENT t=87.67 kill elite=false,kind=skeleton
EVENT t=87.68 kill elite=false,kind=bat
EVENT t=87.89 kill elite=false,kind=skeleton
EVENT t=87.91 pickup kind=chest_reward
EVENT t=87.91 upgrade key=garlic,level=1,type=weapon
EVENT t=88.34 kill elite=false,kind=skeleton
EVENT t=88.51 level_up level=7
EVENT t=88.51 upgrade key=static_orb,level=2,type=weapon
EVENT t=89.27 kill elite=false,kind=plant
EVENT t=89.73 kill elite=false,kind=bat
EVENT t=90.73 kill elite=false,kind=plant
EVENT t=91.61 kill elite=false,kind=plant
EVENT t=91.78 kill elite=false,kind=bat
EVENT t=93.18 kill elite=false,kind=plant
EVENT t=93.98 kill elite=false,kind=plant
EVENT t=94.19 kill elite=false,kind=bat
EVENT t=94.73 kill elite=false,kind=skeleton
EVENT t=95.07 kill elite=false,kind=bat
EVENT t=96.35 kill elite=false,kind=plant
EVENT t=96.45 kill elite=false,kind=bat
EVENT t=97.51 kill elite=false,kind=bat
EVENT t=97.65 pickup kind=chest_reward
EVENT t=97.65 upgrade key=oil_bottle,level=2,type=weapon
EVENT t=98.50 kill elite=false,kind=plant
EVENT t=98.92 player_hit dmg=10,hp=50
EVENT t=99.11 kill elite=false,kind=plant
EVENT t=99.89 kill elite=false,kind=bat
EVENT t=100.55 kill elite=false,kind=bat
EVENT t=101.20 kill elite=false,kind=bat
EVENT t=102.13 kill elite=false,kind=bat
EVENT t=102.44 kill elite=false,kind=skeleton
EVENT t=103.43 kill elite=false,kind=skeleton
EVENT t=105.73 kill elite=false,kind=plant
EVENT t=108.15 kill elite=false,kind=bat
EVENT t=108.44 kill elite=false,kind=plant
EVENT t=108.52 kill elite=false,kind=bat
EVENT t=109.07 kill elite=false,kind=bat
EVENT t=109.51 kill elite=false,kind=plant
EVENT t=109.62 kill elite=false,kind=bat
EVENT t=109.92 kill elite=false,kind=bat
EVENT t=109.97 kill elite=false,kind=bat
EVENT t=110.70 kill elite=false,kind=bat
EVENT t=111.05 kill elite=false,kind=skeleton
EVENT t=111.64 kill elite=false,kind=skeleton
EVENT t=111.94 kill elite=false,kind=bat
EVENT t=112.24 kill elite=false,kind=skeleton
EVENT t=113.03 kill elite=false,kind=skeleton
EVENT t=113.35 kill elite=false,kind=bat
EVENT t=114.49 kill elite=false,kind=plant
EVENT t=115.75 kill elite=false,kind=plant
EVENT t=115.91 kill elite=false,kind=bat
EVENT t=116.15 kill elite=false,kind=bat
EVENT t=116.48 kill elite=false,kind=bat
EVENT t=116.82 kill elite=false,kind=bat
EVENT t=117.77 player_hit dmg=10,hp=40
EVENT t=117.80 kill elite=false,kind=bat
EVENT t=118.05 kill elite=false,kind=skeleton
EVENT t=118.18 kill elite=false,kind=bat
EVENT t=119.38 kill elite=false,kind=plant
EVENT t=121.38 kill elite=false,kind=plant
EVENT t=121.87 kill elite=false,kind=skeleton
EVENT t=122.75 kill elite=false,kind=skeleton
EVENT t=123.76 kill elite=false,kind=plant
EVENT t=124.23 kill elite=false,kind=plant
EVENT t=124.65 kill elite=false,kind=skeleton
EVENT t=124.65 level_up level=8
EVENT t=124.65 upgrade key=fire_wand,level=1,type=weapon
EVENT t=124.73 kill elite=true,kind=bat
EVENT t=124.78 kill elite=false,kind=bat
EVENT t=124.78 kill elite=false,kind=bat
EVENT t=124.98 kill elite=false,kind=bat
EVENT t=125.75 player_hit dmg=10,hp=30
EVENT t=126.04 kill elite=false,kind=bat
EVENT t=126.20 pickup kind=chest_reward
EVENT t=126.20 upgrade key=boots,level=1,type=passive
EVENT t=126.42 kill elite=false,kind=bat
EVENT t=126.51 player_hit dmg=10,hp=20
EVENT t=126.61 kill elite=false,kind=bat
EVENT t=127.21 kill elite=false,kind=bat
EVENT t=128.96 kill elite=false,kind=plant
EVENT t=129.90 kill elite=false,kind=plant
EVENT t=130.11 kill elite=false,kind=bat
EVENT t=131.18 kill elite=false,kind=skeleton
EVENT t=131.30 kill elite=false,kind=plant
EVENT t=132.05 player_hit dmg=10,hp=10
EVENT t=132.09 kill elite=false,kind=plant
EVENT t=133.01 kill elite=false,kind=bat
EVENT t=133.98 kill elite=false,kind=plant
EVENT t=134.42 kill elite=false,kind=skeleton
EVENT t=134.92 kill elite=false,kind=skeleton
EVENT t=136.03 kill elite=false,kind=plant
EVENT t=136.63 kill elite=false,kind=skeleton
EVENT t=137.43 kill elite=false,kind=plant
EVENT t=137.92 kill elite=false,kind=bat
EVENT t=138.03 pickup kind=chicken
EVENT t=138.26 player_hit dmg=10,hp=30
EVENT t=138.26 kill elite=false,kind=bat
EVENT t=138.51 kill elite=false,kind=plant
EVENT t=139.00 pickup kind=chicken
EVENT t=139.32 kill elite=false,kind=plant
EVENT t=139.83 kill elite=false,kind=bat
EVENT t=140.29 kill elite=false,kind=bat
EVENT t=141.05 kill elite=false,kind=bat
EVENT t=141.44 kill elite=false,kind=bat
EVENT t=141.94 kill elite=false,kind=skeleton
EVENT t=142.41 kill elite=false,kind=bat
EVENT t=143.24 kill elite=false,kind=plant
EVENT t=143.72 kill elite=false,kind=bat
EVENT t=144.58 kill elite=false,kind=skeleton
EVENT t=144.71 kill elite=false,kind=bat
EVENT t=145.72 kill elite=false,kind=plant
EVENT t=146.97 kill elite=false,kind=plant
EVENT t=148.09 kill elite=false,kind=plant
EVENT t=148.71 kill elite=false,kind=bat
EVENT t=149.84 kill elite=false,kind=skeleton
EVENT t=150.11 kill elite=false,kind=bat
EVENT t=150.24 kill elite=false,kind=bat
EVENT t=150.56 kill elite=false,kind=bat
EVENT t=151.47 kill elite=false,kind=bat
EVENT t=151.83 kill elite=false,kind=bat
EVENT t=152.34 kill elite=false,kind=plant
EVENT t=152.55 kill elite=false,kind=bat
EVENT t=152.73 kill elite=false,kind=bat
EVENT t=154.69 kill elite=false,kind=plant
EVENT t=154.92 kill elite=false,kind=bat
EVENT t=156.34 kill elite=false,kind=plant
EVENT t=157.38 kill elite=false,kind=plant
EVENT t=157.83 kill elite=false,kind=skeleton
EVENT t=158.00 kill elite=false,kind=bat
EVENT t=158.33 kill elite=false,kind=skeleton
EVENT t=159.60 kill elite=false,kind=bat
EVENT t=160.53 kill elite=false,kind=bat
EVENT t=161.40 kill elite=false,kind=plant
EVENT t=161.90 kill elite=false,kind=plant
EVENT t=162.71 kill elite=false,kind=bat
EVENT t=163.67 kill elite=false,kind=plant
EVENT t=164.75 kill elite=false,kind=plant
EVENT t=164.95 kill elite=false,kind=bat
EVENT t=165.49 kill elite=false,kind=bat
EVENT t=165.81 kill elite=false,kind=bat
EVENT t=166.10 kill elite=false,kind=bat
EVENT t=167.26 kill elite=false,kind=bat
EVENT t=167.63 kill elite=false,kind=bat
EVENT t=168.96 kill elite=false,kind=bat
EVENT t=169.31 kill elite=false,kind=bat
EVENT t=169.33 kill elite=false,kind=bat
EVENT t=170.51 kill elite=false,kind=plant
EVENT t=171.83 kill elite=false,kind=plant
EVENT t=173.24 kill elite=false,kind=bat
EVENT t=173.61 kill elite=false,kind=plant
EVENT t=173.63 kill elite=false,kind=bat
EVENT t=174.33 kill elite=false,kind=bat
EVENT t=174.85 kill elite=false,kind=bat
EVENT t=175.40 kill elite=false,kind=skeleton
EVENT t=175.79 kill elite=false,kind=skeleton
EVENT t=176.06 kill elite=false,kind=bat
EVENT t=176.35 kill elite=false,kind=bat
EVENT t=176.59 kill elite=false,kind=bat
EVENT t=176.96 kill elite=false,kind=bat
EVENT t=176.97 kill elite=false,kind=skeleton
EVENT t=177.16 kill elite=false,kind=bat
EVENT t=177.31 kill elite=false,kind=bat
EVENT t=178.49 kill elite=false,kind=plant
EVENT t=179.07 kill elite=false,kind=bat
EVENT t=179.53 kill elite=false,kind=skeleton
EVENT t=180.82 kill elite=false,kind=plant
EVENT t=182.16 kill elite=false,kind=plant
EVENT t=183.30 kill elite=false,kind=plant
EVENT t=184.95 kill elite=false,kind=plant
EVENT t=185.56 kill elite=false,kind=bat
EVENT t=187.44 kill elite=false,kind=plant
EVENT t=188.04 kill elite=false,kind=bat
EVENT t=189.77 kill elite=false,kind=plant
EVENT t=191.24 kill elite=false,kind=plant
EVENT t=192.50 kill elite=false,kind=bat
EVENT t=192.55 kill elite=false,kind=bat
EVENT t=192.73 kill elite=false,kind=bat
EVENT t=192.98 kill elite=false,kind=plant
EVENT t=193.55 kill elite=false,kind=bat
EVENT t=194.15 kill elite=false,kind=skeleton
EVENT t=194.69 kill elite=false,kind=skeleton
EVENT t=195.44 kill elite=false,kind=bat
EVENT t=195.62 kill elite=false,kind=bat
EVENT t=196.00 kill elite=false,kind=bat
EVENT t=196.43 kill elite=false,kind=skeleton
EVENT t=196.61 kill elite=false,kind=skeleton
EVENT t=198.56 kill elite=false,kind=plant
EVENT t=200.03 kill elite=false,kind=plant
EVENT t=200.87 kill elite=false,kind=plant
EVENT t=202.50 kill elite=false,kind=plant
EVENT t=203.81 kill elite=false,kind=plant
EVENT t=204.27 kill elite=false,kind=bat
EVENT t=207.01 kill elite=false,kind=bat
EVENT t=209.45 kill elite=false,kind=plant
EVENT t=211.54 kill elite=false,kind=bat
EVENT t=212.59 kill elite=false,kind=plant
EVENT t=212.91 kill elite=false,kind=plant
EVENT t=213.34 kill elite=false,kind=plant
EVENT t=213.60 kill elite=false,kind=bat
EVENT t=215.43 kill elite=false,kind=plant
EVENT t=216.03 kill elite=false,kind=skeleton
EVENT t=216.65 kill elite=false,kind=skeleton
EVENT t=216.96 kill elite=false,kind=bat
EVENT t=217.33 kill elite=false,kind=bat
EVENT t=218.66 kill elite=false,kind=plant
EVENT t=218.91 kill elite=false,kind=bat
EVENT t=219.71 kill elite=false,kind=bat
EVENT t=220.08 kill elite=false,kind=bat
EVENT t=220.26 kill elite=false,kind=bat
EVENT t=220.45 kill elite=false,kind=plant
EVENT t=221.41 kill elite=false,kind=plant
EVENT t=222.11 kill elite=false,kind=bat
EVENT t=222.36 kill elite=false,kind=bat
EVENT t=222.51 kill elite=false,kind=bat
EVENT t=222.58 kill elite=false,kind=bat
EVENT t=222.94 kill elite=false,kind=bat
EVENT t=224.07 kill elite=false,kind=bat
EVENT t=224.18 kill elite=false,kind=bat
EVENT t=224.27 kill elite=false,kind=bat
EVENT t=224.41 kill elite=false,kind=bat
EVENT t=225.02 kill elite=false,kind=bat
EVENT t=225.14 kill elite=false,kind=bat
EVENT t=225.41 kill elite=false,kind=bat
EVENT t=225.43 kill elite=false,kind=plant
EVENT t=225.91 kill elite=false,kind=bat
EVENT t=226.36 kill elite=false,kind=bat
EVENT t=226.55 kill elite=false,kind=bat
EVENT t=228.02 kill elite=false,kind=plant
EVENT t=230.00 kill elite=false,kind=plant
EVENT t=231.23 kill elite=false,kind=plant
EVENT t=232.40 kill elite=false,kind=plant
EVENT t=234.69 kill elite=false,kind=plant
EVENT t=235.69 kill elite=false,kind=bat
EVENT t=236.93 kill elite=false,kind=skeleton
EVENT t=237.00 kill elite=false,kind=bat
EVENT t=238.92 kill elite=false,kind=bat
EVENT t=239.10 kill elite=false,kind=plant
EVENT t=239.11 kill elite=false,kind=bat
EVENT t=239.45 kill elite=false,kind=bat
EVENT t=242.69 level_up level=9
EVENT t=242.69 upgrade key=heavy_hammer,level=1,type=weapon
EVENT t=242.81 kill elite=false,kind=plant
EVENT t=243.16 kill elite=false,kind=plant
EVENT t=243.48 kill elite=false,kind=bat
EVENT t=244.79 player_hit dmg=10,hp=50
EVENT t=244.86 kill elite=false,kind=bat
EVENT t=245.07 kill elite=false,kind=plant
EVENT t=245.08 kill elite=false,kind=plant
EVENT t=245.32 player_hit dmg=10,hp=40
EVENT t=245.81 kill elite=false,kind=bat
EVENT t=246.55 kill elite=false,kind=skeleton
EVENT t=247.10 kill elite=false,kind=bat
EVENT t=248.42 player_hit dmg=10,hp=30
EVENT t=248.69 kill elite=false,kind=bat
EVENT t=248.82 kill elite=false,kind=bat
EVENT t=248.89 kill elite=false,kind=bat
EVENT t=249.31 kill elite=false,kind=plant
EVENT t=249.67 kill elite=false,kind=bat
EVENT t=249.82 kill elite=false,kind=bat
EVENT t=249.97 kill elite=false,kind=bat
EVENT t=249.98 kill elite=false,kind=bat
EVENT t=250.20 kill elite=false,kind=bat
EVENT t=250.29 kill elite=false,kind=bat
EVENT t=250.99 kill elite=false,kind=skeleton
EVENT t=251.70 kill elite=false,kind=skeleton
EVENT t=252.28 kill elite=false,kind=bat
EVENT t=252.97 kill elite=false,kind=bat
EVENT t=254.69 kill elite=false,kind=bat
EVENT t=255.11 kill elite=false,kind=plant
EVENT t=257.16 kill elite=false,kind=plant
EVENT t=258.44 kill elite=false,kind=bat
EVENT t=258.79 kill elite=false,kind=bat
EVENT t=259.03 kill elite=false,kind=bat
EVENT t=259.40 kill elite=false,kind=skeleton
EVENT t=260.88 kill elite=false,kind=bat
EVENT t=261.01 kill elite=false,kind=plant
EVENT t=262.84 kill elite=false,kind=plant
EVENT t=263.35 kill elite=false,kind=bat
EVENT t=263.37 kill elite=false,kind=bat
EVENT t=264.22 kill elite=false,kind=bat
EVENT t=264.29 kill elite=false,kind=bat
EVENT t=265.37 kill elite=false,kind=bat
EVENT t=266.67 kill elite=false,kind=plant
EVENT t=267.31 kill elite=false,kind=skeleton
EVENT t=268.39 kill elite=false,kind=plant
EVENT t=269.51 kill elite=false,kind=plant
EVENT t=270.40 kill elite=false,kind=bat
EVENT t=271.51 kill elite=false,kind=plant
EVENT t=273.10 kill elite=false,kind=plant
EVENT t=274.83 kill elite=false,kind=bat
EVENT t=274.93 kill elite=false,kind=bat
EVENT t=277.56 kill elite=false,kind=plant
EVENT t=277.68 kill elite=false,kind=bat
EVENT t=277.86 kill elite=false,kind=bat
EVENT t=277.93 kill elite=false,kind=bat
EVENT t=278.55 kill elite=false,kind=bat
EVENT t=278.60 kill elite=false,kind=bat
EVENT t=279.10 kill elite=false,kind=plant
EVENT t=279.98 kill elite=false,kind=bat
EVENT t=281.35 kill elite=false,kind=plant
EVENT t=282.56 kill elite=false,kind=bat
EVENT t=283.52 kill elite=false,kind=plant
EVENT t=283.57 kill elite=false,kind=bat
EVENT t=283.77 kill elite=false,kind=bat
EVENT t=283.85 kill elite=false,kind=bat
EVENT t=283.93 kill elite=false,kind=bat
EVENT t=283.94 kill elite=false,kind=bat
EVENT t=284.46 kill elite=false,kind=bat
EVENT t=284.84 kill elite=false,kind=bat
EVENT t=285.22 kill elite=false,kind=bat
EVENT t=285.75 kill elite=false,kind=bat
EVENT t=285.88 kill elite=false,kind=bat
EVENT t=287.21 kill elite=false,kind=plant
EVENT t=288.61 kill elite=false,kind=plant
EVENT t=288.84 kill elite=false,kind=bat
EVENT t=288.84 kill elite=false,kind=bat
EVENT t=288.84 kill elite=false,kind=bat
EVENT t=289.14 kill elite=false,kind=plant
EVENT t=290.10 kill elite=false,kind=bat
EVENT t=290.35 kill elite=false,kind=bat
EVENT t=290.74 kill elite=false,kind=bat
EVENT t=292.85 kill elite=false,kind=plant
EVENT t=294.74 kill elite=false,kind=plant
EVENT t=295.13 kill elite=false,kind=skeleton
EVENT t=296.81 kill elite=false,kind=plant
EVENT t=298.24 kill elite=false,kind=bat
EVENT t=298.58 kill elite=false,kind=bat
EVENT t=299.19 kill elite=false,kind=bat
EVENT t=300.12 kill elite=false,kind=skeleton
EVENT t=301.42 kill elite=false,kind=plant
EVENT t=303.17 kill elite=false,kind=bat
EVENT t=303.49 kill elite=false,kind=bat
EVENT t=303.70 kill elite=false,kind=bat
EVENT t=303.99 kill elite=false,kind=bat
EVENT t=304.37 kill elite=false,kind=bat
EVENT t=305.80 kill elite=false,kind=bat
EVENT t=307.38 kill elite=false,kind=bat
EVENT t=307.45 kill elite=false,kind=bat
EVENT t=309.40 kill elite=false,kind=plant
EVENT t=309.77 kill elite=false,kind=bat
EVENT t=310.84 kill elite=false,kind=skeleton
EVENT t=312.13 kill elite=false,kind=bat
EVENT t=313.03 kill elite=false,kind=plant
EVENT t=314.17 kill elite=false,kind=bat
EVENT t=314.55 kill elite=false,kind=bat
EVENT t=315.25 kill elite=false,kind=bat
EVENT t=315.41 kill elite=false,kind=bat
EVENT t=316.47 kill elite=false,kind=bat
EVENT t=316.52 kill elite=false,kind=bat
EVENT t=316.65 kill elite=false,kind=bat
EVENT t=316.73 player_hit dmg=10,hp=20
EVENT t=317.09 kill elite=false,kind=bat
EVENT t=318.00 kill elite=false,kind=bat
EVENT t=318.30 kill elite=false,kind=plant
EVENT t=318.73 kill elite=false,kind=bat
EVENT t=319.11 kill elite=false,kind=plant
EVENT t=321.46 kill elite=false,kind=plant
EVENT t=322.74 kill elite=false,kind=plant
EVENT t=324.83 kill elite=false,kind=plant
EVENT t=324.83 kill elite=false,kind=bat
EVENT t=328.67 kill elite=false,kind=skeleton
EVENT t=329.26 kill elite=false,kind=plant
EVENT t=330.36 kill elite=false,kind=bat
EVENT t=330.75 kill elite=false,kind=bat
EVENT t=330.85 kill elite=false,kind=bat
EVENT t=331.05 kill elite=false,kind=bat
EVENT t=331.05 kill elite=false,kind=bat
EVENT t=331.05 kill elite=false,kind=bat
EVENT t=331.05 kill elite=false,kind=bat
EVENT t=331.11 kill elite=false,kind=bat
EVENT t=331.20 kill elite=false,kind=bat
EVENT t=331.40 kill elite=false,kind=plant
EVENT t=331.62 kill elite=false,kind=bat
EVENT t=332.03 kill elite=false,kind=bat
EVENT t=332.60 player_hit dmg=10,hp=10
EVENT t=333.22 kill elite=false,kind=plant
EVENT t=333.95 kill elite=false,kind=bat
EVENT t=334.26 kill elite=false,kind=bat
EVENT t=334.43 kill elite=false,kind=bat
EVENT t=334.44 kill elite=false,kind=bat
EVENT t=334.45 kill elite=false,kind=bat
EVENT t=335.32 kill elite=false,kind=bat
EVENT t=335.43 kill elite=false,kind=bat
EVENT t=336.44 kill elite=false,kind=bat
EVENT t=336.51 kill elite=false,kind=bat
EVENT t=337.43 kill elite=false,kind=bat
EVENT t=337.43 kill elite=false,kind=bat
EVENT t=338.42 kill elite=false,kind=plant
EVENT t=339.14 kill elite=false,kind=bat
EVENT t=339.42 kill elite=false,kind=bat
EVENT t=339.43 kill elite=false,kind=plant
EVENT t=339.43 kill elite=false,kind=bat
EVENT t=339.43 kill elite=false,kind=bat
EVENT t=340.33 kill elite=false,kind=bat
EVENT t=341.02 kill elite=false,kind=plant
EVENT t=341.98 kill elite=false,kind=plant
